Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Emotion
35290,ESD,./dataset/esd\0019\Surprise\0019_001609.wav,0019_001609.wav,.wav,Esd_0019,A raging fire was-in his eyes.,,,Surprise
35291,ESD,./dataset/esd\0019\Surprise\0019_001610.wav,0019_001610.wav,.wav,Esd_0019,It weighs seven point five kilogram.,,,Surprise
35292,ESD,./dataset/esd\0019\Surprise\0019_001611.wav,0019_001611.wav,.wav,Esd_0019,"From each cake, there sprang a huge dog.",,,Surprise
35293,ESD,./dataset/esd\0019\Surprise\0019_001612.wav,0019_001612.wav,.wav,Esd_0019,No thank you.,,,Surprise
35294,ESD,./dataset/esd\0019\Surprise\0019_001613.wav,0019_001613.wav,.wav,Esd_0019,"Let it give us a chance, my precious.",,,Surprise
35295,ESD,./dataset/esd\0019\Surprise\0019_001614.wav,0019_001614.wav,.wav,Esd_0019,"But what about this thing, sticky!",,,Surprise
35296,ESD,./dataset/esd\0019\Surprise\0019_001615.wav,0019_001615.wav,.wav,Esd_0019,He likes dragons very much.,,,Surprise
35297,ESD,./dataset/esd\0019\Surprise\0019_001616.wav,0019_001616.wav,.wav,Esd_0019,it isn't picked at all.,,,Surprise
35298,ESD,./dataset/esd\0019\Surprise\0019_001617.wav,0019_001617.wav,.wav,Esd_0019,You cruelty shall cost your life !,,,Surprise
35299,ESD,./dataset/esd\0019\Surprise\0019_001618.wav,0019_001618.wav,.wav,Esd_0019,I'll send for Tom to my boudoir.,,,Surprise
35300,ESD,./dataset/esd\0019\Surprise\0019_001619.wav,0019_001619.wav,.wav,Esd_0019,But the tune isn't his own invention.,,,Surprise
35301,ESD,./dataset/esd\0019\Surprise\0019_001620.wav,0019_001620.wav,.wav,Esd_0019,Her paw went into your eye?,,,Surprise
35302,ESD,./dataset/esd\0019\Surprise\0019_001621.wav,0019_001621.wav,.wav,Esd_0019,I am a selfish sinner.,,,Surprise
35303,ESD,./dataset/esd\0019\Surprise\0019_001622.wav,0019_001622.wav,.wav,Esd_0019,Ask god to help you.,,,Surprise
35304,ESD,./dataset/esd\0019\Surprise\0019_001623.wav,0019_001623.wav,.wav,Esd_0019,"Pick, pick, pick!",,,Surprise
35305,ESD,./dataset/esd\0019\Surprise\0019_001624.wav,0019_001624.wav,.wav,Esd_0019,Do you know the lid opens?,,,Surprise
35306,ESD,./dataset/esd\0019\Surprise\0019_001625.wav,0019_001625.wav,.wav,Esd_0019,Her existence makes him pleasant.,,,Surprise
35307,ESD,./dataset/esd\0019\Surprise\0019_001626.wav,0019_001626.wav,.wav,Esd_0019,And the next day. Nurse will be released.,,,Surprise
35308,ESD,./dataset/esd\0019\Surprise\0019_001627.wav,0019_001627.wav,.wav,Esd_0019,"Born once every one hundred years, dies in flames!",,,Surprise
35309,ESD,./dataset/esd\0019\Surprise\0019_001628.wav,0019_001628.wav,.wav,Esd_0019,It says no way! shouted Daisy.,,,Surprise
35310,ESD,./dataset/esd\0019\Surprise\0019_001629.wav,0019_001629.wav,.wav,Esd_0019,The first year they sowed rye.,,,Surprise
35311,ESD,./dataset/esd\0019\Surprise\0019_001630.wav,0019_001630.wav,.wav,Esd_0019,Your own wife is not at home.,,,Surprise
35312,ESD,./dataset/esd\0019\Surprise\0019_001631.wav,0019_001631.wav,.wav,Esd_0019,He told me that I ought to change.,,,Surprise
35313,ESD,./dataset/esd\0019\Surprise\0019_001632.wav,0019_001632.wav,.wav,Esd_0019,"Will call her Lili, for short.",,,Surprise
35314,ESD,./dataset/esd\0019\Surprise\0019_001633.wav,0019_001633.wav,.wav,Esd_0019,Why should i care though David's lips were twitching?,,,Surprise
35315,ESD,./dataset/esd\0019\Surprise\0019_001634.wav,0019_001634.wav,.wav,Esd_0019,"Hurry up, hurry up!",,,Surprise
35316,ESD,./dataset/esd\0019\Surprise\0019_001635.wav,0019_001635.wav,.wav,Esd_0019,"If not, I shall go no further.",,,Surprise
35317,ESD,./dataset/esd\0019\Surprise\0019_001636.wav,0019_001636.wav,.wav,Esd_0019,How rash you are!,,,Surprise
35318,ESD,./dataset/esd\0019\Surprise\0019_001637.wav,0019_001637.wav,.wav,Esd_0019,What would they do at the end of the year?,,,Surprise
35319,ESD,./dataset/esd\0019\Surprise\0019_001638.wav,0019_001638.wav,.wav,Esd_0019,Today isn't any other day.,,,Surprise
35320,ESD,./dataset/esd\0019\Surprise\0019_001639.wav,0019_001639.wav,.wav,Esd_0019,This is the way that snakes always talk.,,,Surprise
35321,ESD,./dataset/esd\0019\Surprise\0019_001640.wav,0019_001640.wav,.wav,Esd_0019,Both side were softly curved.,,,Surprise
35322,ESD,./dataset/esd\0019\Surprise\0019_001641.wav,0019_001641.wav,.wav,Esd_0019,We have showed his shark tooth.,,,Surprise
35323,ESD,./dataset/esd\0019\Surprise\0019_001642.wav,0019_001642.wav,.wav,Esd_0019,Give me your hand or I will cry harder than before.,,,Surprise
35324,ESD,./dataset/esd\0019\Surprise\0019_001643.wav,0019_001643.wav,.wav,Esd_0019,And has you slain him?,,,Surprise
35325,ESD,./dataset/esd\0019\Surprise\0019_001644.wav,0019_001644.wav,.wav,Esd_0019,Off for the prison ship.,,,Surprise
35326,ESD,./dataset/esd\0019\Surprise\0019_001645.wav,0019_001645.wav,.wav,Esd_0019,Do you think it's a woozle?,,,Surprise
35327,ESD,./dataset/esd\0019\Surprise\0019_001646.wav,0019_001646.wav,.wav,Esd_0019,We can not do it sir.,,,Surprise
35328,ESD,./dataset/esd\0019\Surprise\0019_001647.wav,0019_001647.wav,.wav,Esd_0019,She and i are running a neck and neck race.,,,Surprise
35329,ESD,./dataset/esd\0019\Surprise\0019_001648.wav,0019_001648.wav,.wav,Esd_0019,In which piglet meets a elephant.,,,Surprise
35330,ESD,./dataset/esd\0019\Surprise\0019_001649.wav,0019_001649.wav,.wav,Esd_0019,You may imagine how I gape.,,,Surprise
35331,ESD,./dataset/esd\0019\Surprise\0019_001650.wav,0019_001650.wav,.wav,Esd_0019,Her kind and firm glance.,,,Surprise
35332,ESD,./dataset/esd\0019\Surprise\0019_001651.wav,0019_001651.wav,.wav,Esd_0019,The ladybug told them proudly.,,,Surprise
35333,ESD,./dataset/esd\0019\Surprise\0019_001652.wav,0019_001652.wav,.wav,Esd_0019,I am run off my feet.,,,Surprise
35334,ESD,./dataset/esd\0019\Surprise\0019_001653.wav,0019_001653.wav,.wav,Esd_0019,I have a soothsayer.,,,Surprise
35335,ESD,./dataset/esd\0019\Surprise\0019_001654.wav,0019_001654.wav,.wav,Esd_0019,She laughed.,,,Surprise
35336,ESD,./dataset/esd\0019\Surprise\0019_001655.wav,0019_001655.wav,.wav,Esd_0019,"This was the twenty fifth of november, seventeen eighty three.",,,Surprise
35337,ESD,./dataset/esd\0019\Surprise\0019_001656.wav,0019_001656.wav,.wav,Esd_0019,I must have two to fetch and carry.,,,Surprise
35338,ESD,./dataset/esd\0019\Surprise\0019_001657.wav,0019_001657.wav,.wav,Esd_0019,I would scoff at these followers.,,,Surprise
35339,ESD,./dataset/esd\0019\Surprise\0019_001658.wav,0019_001658.wav,.wav,Esd_0019,"Mum shuts one's mouth up, doesn't it.",,,Surprise
35340,ESD,./dataset/esd\0019\Surprise\0019_001659.wav,0019_001659.wav,.wav,Esd_0019,The song is called Ways and Means.,,,Surprise
35341,ESD,./dataset/esd\0019\Surprise\0019_001660.wav,0019_001660.wav,.wav,Esd_0019,"As soon as she went in, there was disorder.",,,Surprise
35342,ESD,./dataset/esd\0019\Surprise\0019_001661.wav,0019_001661.wav,.wav,Esd_0019,After a while he perceived both giants.,,,Surprise
35343,ESD,./dataset/esd\0019\Surprise\0019_001662.wav,0019_001662.wav,.wav,Esd_0019,I believe you are one of them!,,,Surprise
35344,ESD,./dataset/esd\0019\Surprise\0019_001663.wav,0019_001663.wav,.wav,Esd_0019,She said in subdued voice.,,,Surprise
35345,ESD,./dataset/esd\0019\Surprise\0019_001664.wav,0019_001664.wav,.wav,Esd_0019,Slam the doors and wedge them!,,,Surprise
35346,ESD,./dataset/esd\0019\Surprise\0019_001665.wav,0019_001665.wav,.wav,Esd_0019,I've just shot a stag.,,,Surprise
35347,ESD,./dataset/esd\0019\Surprise\0019_001666.wav,0019_001666.wav,.wav,Esd_0019,We may join with that power.,,,Surprise
35348,ESD,./dataset/esd\0019\Surprise\0019_001667.wav,0019_001667.wav,.wav,Esd_0019,Chapter eleven on the doorstep.,,,Surprise
35349,ESD,./dataset/esd\0019\Surprise\0019_001668.wav,0019_001668.wav,.wav,Esd_0019,He showed no signs of age.,,,Surprise
35350,ESD,./dataset/esd\0019\Surprise\0019_001669.wav,0019_001669.wav,.wav,Esd_0019,But show me now your map!,,,Surprise
35351,ESD,./dataset/esd\0019\Surprise\0019_001670.wav,0019_001670.wav,.wav,Esd_0019,"Chew leaves quickly, said rabbit.",,,Surprise
35352,ESD,./dataset/esd\0019\Surprise\0019_001671.wav,0019_001671.wav,.wav,Esd_0019,I say I will be emperor.,,,Surprise
35353,ESD,./dataset/esd\0019\Surprise\0019_001672.wav,0019_001672.wav,.wav,Esd_0019,No admittance except on party business.,,,Surprise
35354,ESD,./dataset/esd\0019\Surprise\0019_001673.wav,0019_001673.wav,.wav,Esd_0019,I'd just as soon swim your way as others do.,,,Surprise
35355,ESD,./dataset/esd\0019\Surprise\0019_001674.wav,0019_001674.wav,.wav,Esd_0019,Because he was a man with infinite resource and sagacity.,,,Surprise
35356,ESD,./dataset/esd\0019\Surprise\0019_001675.wav,0019_001675.wav,.wav,Esd_0019,You shouldn't have pricked him with your horn.,,,Surprise
35357,ESD,./dataset/esd\0019\Surprise\0019_001676.wav,0019_001676.wav,.wav,Esd_0019,Can your name be more hilarious?,,,Surprise
35358,ESD,./dataset/esd\0019\Surprise\0019_001677.wav,0019_001677.wav,.wav,Esd_0019,The end part is fish mouth.,,,Surprise
35359,ESD,./dataset/esd\0019\Surprise\0019_001678.wav,0019_001678.wav,.wav,Esd_0019,I know you .,,,Surprise
35360,ESD,./dataset/esd\0019\Surprise\0019_001679.wav,0019_001679.wav,.wav,Esd_0019,These words behind the ears is nonsense.,,,Surprise
35361,ESD,./dataset/esd\0019\Surprise\0019_001680.wav,0019_001680.wav,.wav,Esd_0019,Your path now goes south.,,,Surprise
35362,ESD,./dataset/esd\0019\Surprise\0019_001681.wav,0019_001681.wav,.wav,Esd_0019,He could not help doing so.,,,Surprise
35363,ESD,./dataset/esd\0019\Surprise\0019_001682.wav,0019_001682.wav,.wav,Esd_0019,Alice I won't forget it again.,,,Surprise
35364,ESD,./dataset/esd\0019\Surprise\0019_001683.wav,0019_001683.wav,.wav,Esd_0019,They had been named Tom and Jerry.,,,Surprise
35365,ESD,./dataset/esd\0019\Surprise\0019_001684.wav,0019_001684.wav,.wav,Esd_0019,"Chapter eighteen, the return journey.",,,Surprise
35366,ESD,./dataset/esd\0019\Surprise\0019_001685.wav,0019_001685.wav,.wav,Esd_0019,"The straw, charcoal and the pea.",,,Surprise
35367,ESD,./dataset/esd\0019\Surprise\0019_001686.wav,0019_001686.wav,.wav,Esd_0019,"One two three, where is your breakfast.",,,Surprise
35368,ESD,./dataset/esd\0019\Surprise\0019_001687.wav,0019_001687.wav,.wav,Esd_0019,A voice said: Come in.,,,Surprise
35369,ESD,./dataset/esd\0019\Surprise\0019_001688.wav,0019_001688.wav,.wav,Esd_0019,She has felt shy of it.,,,Surprise
35370,ESD,./dataset/esd\0019\Surprise\0019_001689.wav,0019_001689.wav,.wav,Esd_0019,"No, said piggy carelessly.",,,Surprise
35371,ESD,./dataset/esd\0019\Surprise\0019_001690.wav,0019_001690.wav,.wav,Esd_0019,There goes the shawl again!,,,Surprise
35372,ESD,./dataset/esd\0019\Surprise\0019_001691.wav,0019_001691.wav,.wav,Esd_0019,The end of february fourteenth.,,,Surprise
35373,ESD,./dataset/esd\0019\Surprise\0019_001692.wav,0019_001692.wav,.wav,Esd_0019,She has a high voice.,,,Surprise
35374,ESD,./dataset/esd\0019\Surprise\0019_001693.wav,0019_001693.wav,.wav,Esd_0019,He is old fashioned but he is the best of men.,,,Surprise
35375,ESD,./dataset/esd\0019\Surprise\0019_001694.wav,0019_001694.wav,.wav,Esd_0019,Now I understand.,,,Surprise
35376,ESD,./dataset/esd\0019\Surprise\0019_001695.wav,0019_001695.wav,.wav,Esd_0019,I know how to obey orders.,,,Surprise
35377,ESD,./dataset/esd\0019\Surprise\0019_001696.wav,0019_001696.wav,.wav,Esd_0019,You woke me up!,,,Surprise
35378,ESD,./dataset/esd\0019\Surprise\0019_001697.wav,0019_001697.wav,.wav,Esd_0019,How Tom and Jerry went to visit mister Sam.,,,Surprise
35379,ESD,./dataset/esd\0019\Surprise\0019_001698.wav,0019_001698.wav,.wav,Esd_0019,She come back to the valley.,,,Surprise
35380,ESD,./dataset/esd\0019\Surprise\0019_001699.wav,0019_001699.wav,.wav,Esd_0019,His hope will cheat him.,,,Surprise
35381,ESD,./dataset/esd\0019\Surprise\0019_001700.wav,0019_001700.wav,.wav,Esd_0019,Six was half way down the room.,,,Surprise
35382,ESD,./dataset/esd\0019\Surprise\0019_001701.wav,0019_001701.wav,.wav,Esd_0019,I'm sure your friends can wait!,,,Surprise
35383,ESD,./dataset/esd\0019\Surprise\0019_001702.wav,0019_001702.wav,.wav,Esd_0019,Five hundred and one million right?,,,Surprise
35384,ESD,./dataset/esd\0019\Surprise\0019_001703.wav,0019_001703.wav,.wav,Esd_0019,I am loath to see him go.,,,Surprise
35385,ESD,./dataset/esd\0019\Surprise\0019_001704.wav,0019_001704.wav,.wav,Esd_0019,How do you like you dirty bird!,,,Surprise
35386,ESD,./dataset/esd\0019\Surprise\0019_001705.wav,0019_001705.wav,.wav,Esd_0019,The fisherman and his wife see George every day.,,,Surprise
35387,ESD,./dataset/esd\0019\Surprise\0019_001706.wav,0019_001706.wav,.wav,Esd_0019,Please invite Tom if there is not requires.,,,Surprise
35388,ESD,./dataset/esd\0019\Surprise\0019_001707.wav,0019_001707.wav,.wav,Esd_0019,I owe them five hundred dollars.,,,Surprise
35389,ESD,./dataset/esd\0019\Surprise\0019_001708.wav,0019_001708.wav,.wav,Esd_0019,Perhaps you think that is a queer title for this chapter.,,,Surprise
35390,ESD,./dataset/esd\0019\Surprise\0019_001709.wav,0019_001709.wav,.wav,Esd_0019,"He owed mister Lawson, I can't tell you how.",,,Surprise
35391,ESD,./dataset/esd\0019\Surprise\0019_001710.wav,0019_001710.wav,.wav,Esd_0019,Why it is just like the round egg which sounds thin.,,,Surprise
35392,ESD,./dataset/esd\0019\Surprise\0019_001711.wav,0019_001711.wav,.wav,Esd_0019,I am safe back again.,,,Surprise
35393,ESD,./dataset/esd\0019\Surprise\0019_001712.wav,0019_001712.wav,.wav,Esd_0019,Father has yellow eyes.,,,Surprise
35394,ESD,./dataset/esd\0019\Surprise\0019_001713.wav,0019_001713.wav,.wav,Esd_0019,Give me a fine fat goose.,,,Surprise
35395,ESD,./dataset/esd\0019\Surprise\0019_001714.wav,0019_001714.wav,.wav,Esd_0019,Bob goes to a new school.,,,Surprise
35396,ESD,./dataset/esd\0019\Surprise\0019_001715.wav,0019_001715.wav,.wav,Esd_0019,It's to say how do you do with Tom's answer.,,,Surprise
35397,ESD,./dataset/esd\0019\Surprise\0019_001716.wav,0019_001716.wav,.wav,Esd_0019,A thief in the night.,,,Surprise
35398,ESD,./dataset/esd\0019\Surprise\0019_001717.wav,0019_001717.wav,.wav,Esd_0019,At length they came to a sharp bend.,,,Surprise
35399,ESD,./dataset/esd\0019\Surprise\0019_001718.wav,0019_001718.wav,.wav,Esd_0019,The name of the song is called haddocks.,,,Surprise
35400,ESD,./dataset/esd\0019\Surprise\0019_001719.wav,0019_001719.wav,.wav,Esd_0019,How could I dig burrows with short toe nails?,,,Surprise
35401,ESD,./dataset/esd\0019\Surprise\0019_001720.wav,0019_001720.wav,.wav,Esd_0019,Goat Billy asked the old chinese guy.,,,Surprise
35402,ESD,./dataset/esd\0019\Surprise\0019_001721.wav,0019_001721.wav,.wav,Esd_0019,Called out the cloud.,,,Surprise
35403,ESD,./dataset/esd\0019\Surprise\0019_001722.wav,0019_001722.wav,.wav,Esd_0019,A special pot too.,,,Surprise
35404,ESD,./dataset/esd\0019\Surprise\0019_001723.wav,0019_001723.wav,.wav,Esd_0019,Why did I wake up!,,,Surprise
35405,ESD,./dataset/esd\0019\Surprise\0019_001724.wav,0019_001724.wav,.wav,Esd_0019,And she caught at the brooch.,,,Surprise
35406,ESD,./dataset/esd\0019\Surprise\0019_001725.wav,0019_001725.wav,.wav,Esd_0019,She has no place for hot peper .,,,Surprise
35407,ESD,./dataset/esd\0019\Surprise\0019_001726.wav,0019_001726.wav,.wav,Esd_0019,They are made of wood.,,,Surprise
35408,ESD,./dataset/esd\0019\Surprise\0019_001727.wav,0019_001727.wav,.wav,Esd_0019,It's part of my secret.,,,Surprise
35409,ESD,./dataset/esd\0019\Surprise\0019_001728.wav,0019_001728.wav,.wav,Esd_0019,It would be a hard choice.,,,Surprise
35410,ESD,./dataset/esd\0019\Surprise\0019_001729.wav,0019_001729.wav,.wav,Esd_0019,And his heart wagged with joy like a lamb's tail.,,,Surprise
35411,ESD,./dataset/esd\0019\Surprise\0019_001730.wav,0019_001730.wav,.wav,Esd_0019,She keeps saying I'm hers.,,,Surprise
35412,ESD,./dataset/esd\0019\Surprise\0019_001731.wav,0019_001731.wav,.wav,Esd_0019,She'll be feverish after so much thinking.,,,Surprise
35413,ESD,./dataset/esd\0019\Surprise\0019_001732.wav,0019_001732.wav,.wav,Esd_0019,where are you going?,,,Surprise
35414,ESD,./dataset/esd\0019\Surprise\0019_001733.wav,0019_001733.wav,.wav,Esd_0019,You gain for nothing girl!,,,Surprise
35415,ESD,./dataset/esd\0019\Surprise\0019_001734.wav,0019_001734.wav,.wav,Esd_0019,"Another one, ten thousand dollars.",,,Surprise
35416,ESD,./dataset/esd\0019\Surprise\0019_001735.wav,0019_001735.wav,.wav,Esd_0019,But things haven't change yet.,,,Surprise
35417,ESD,./dataset/esd\0019\Surprise\0019_001736.wav,0019_001736.wav,.wav,Esd_0019,Over them swooped the eagles.,,,Surprise
35418,ESD,./dataset/esd\0019\Surprise\0019_001737.wav,0019_001737.wav,.wav,Esd_0019,But mom I'm not certain about.,,,Surprise
35419,ESD,./dataset/esd\0019\Surprise\0019_001738.wav,0019_001738.wav,.wav,Esd_0019,Paul's teeth ached because of lemon.,,,Surprise
35420,ESD,./dataset/esd\0019\Surprise\0019_001739.wav,0019_001739.wav,.wav,Esd_0019,"And be with you,Tom!",,,Surprise
35421,ESD,./dataset/esd\0019\Surprise\0019_001740.wav,0019_001740.wav,.wav,Esd_0019,So Tom saw night as it were broad daylight.,,,Surprise
35422,ESD,./dataset/esd\0019\Surprise\0019_001741.wav,0019_001741.wav,.wav,Esd_0019,"Enough,you a foolish chatter.",,,Surprise
35423,ESD,./dataset/esd\0019\Surprise\0019_001742.wav,0019_001742.wav,.wav,Esd_0019,Why should I purchase my own?,,,Surprise
35424,ESD,./dataset/esd\0019\Surprise\0019_001743.wav,0019_001743.wav,.wav,Esd_0019,And what does it mean?,,,Surprise
35425,ESD,./dataset/esd\0019\Surprise\0019_001744.wav,0019_001744.wav,.wav,Esd_0019,"Lucy, a clever farmer.",,,Surprise
35426,ESD,./dataset/esd\0019\Surprise\0019_001745.wav,0019_001745.wav,.wav,Esd_0019,A whirring noise was heard.,,,Surprise
35427,ESD,./dataset/esd\0019\Surprise\0019_001746.wav,0019_001746.wav,.wav,Esd_0019,I am going to back home.,,,Surprise
35428,ESD,./dataset/esd\0019\Surprise\0019_001747.wav,0019_001747.wav,.wav,Esd_0019,What are you waiting for? man.,,,Surprise
35429,ESD,./dataset/esd\0019\Surprise\0019_001748.wav,0019_001748.wav,.wav,Esd_0019,"Dear customer,welcome to our ship.",,,Surprise
35430,ESD,./dataset/esd\0019\Surprise\0019_001749.wav,0019_001749.wav,.wav,Esd_0019,What do you think of this question?,,,Surprise
35431,ESD,./dataset/esd\0019\Surprise\0019_001750.wav,0019_001750.wav,.wav,Esd_0019,Do you have anything in mind?,,,Surprise
35432,ESD,./dataset/esd\0020\Neutral\0020_000001.wav,0020_000001.wav,.wav,Esd_0020,"The nine the eggs, I keep.",,,Neutral
35433,ESD,./dataset/esd\0020\Neutral\0020_000002.wav,0020_000002.wav,.wav,Esd_0020,"I did go, and made many prisoners.",,,Neutral
35434,ESD,./dataset/esd\0020\Neutral\0020_000003.wav,0020_000003.wav,.wav,Esd_0020,That I owe my thanks to you.,,,Neutral
35435,ESD,./dataset/esd\0020\Neutral\0020_000004.wav,0020_000004.wav,.wav,Esd_0020,They went up to the dark mass job had pointed out.,,,Neutral
35436,ESD,./dataset/esd\0020\Neutral\0020_000005.wav,0020_000005.wav,.wav,Esd_0020,Clear than clear water!,,,Neutral
35437,ESD,./dataset/esd\0020\Neutral\0020_000006.wav,0020_000006.wav,.wav,Esd_0020,Andy what's the gyre and to gimble.,,,Neutral
35438,ESD,./dataset/esd\0020\Neutral\0020_000007.wav,0020_000007.wav,.wav,Esd_0020,I'm as bad as I can be.,,,Neutral
35439,ESD,./dataset/esd\0020\Neutral\0020_000008.wav,0020_000008.wav,.wav,Esd_0020,That was his chief thought.,,,Neutral
35440,ESD,./dataset/esd\0020\Neutral\0020_000009.wav,0020_000009.wav,.wav,Esd_0020,On the twenty second of last march.,,,Neutral
35441,ESD,./dataset/esd\0020\Neutral\0020_000010.wav,0020_000010.wav,.wav,Esd_0020,A nauseous draught.,,,Neutral
35442,ESD,./dataset/esd\0020\Neutral\0020_000011.wav,0020_000011.wav,.wav,Esd_0020,Chapter ten a warm welcome.,,,Neutral
35443,ESD,./dataset/esd\0020\Neutral\0020_000012.wav,0020_000012.wav,.wav,Esd_0020,Her shoes were like fishes.,,,Neutral
35444,ESD,./dataset/esd\0020\Neutral\0020_000013.wav,0020_000013.wav,.wav,Esd_0020,I have bunburyed all over goat on two separate occasions.,,,Neutral
35445,ESD,./dataset/esd\0020\Neutral\0020_000014.wav,0020_000014.wav,.wav,Esd_0020,Annie please please don't hurt me!,,,Neutral
35446,ESD,./dataset/esd\0020\Neutral\0020_000015.wav,0020_000015.wav,.wav,Esd_0020,Poor Tom now is dead!,,,Neutral
35447,ESD,./dataset/esd\0020\Neutral\0020_000016.wav,0020_000016.wav,.wav,Esd_0020,"Mister share man, I move for a division.",,,Neutral
35448,ESD,./dataset/esd\0020\Neutral\0020_000017.wav,0020_000017.wav,.wav,Esd_0020,Why has this egg not broken?,,,Neutral
35449,ESD,./dataset/esd\0020\Neutral\0020_000018.wav,0020_000018.wav,.wav,Esd_0020,Then sadly it is much farther.,,,Neutral
35450,ESD,./dataset/esd\0020\Neutral\0020_000019.wav,0020_000019.wav,.wav,Esd_0020,At the end of four.,,,Neutral
35451,ESD,./dataset/esd\0020\Neutral\0020_000020.wav,0020_000020.wav,.wav,Esd_0020,At the roots-of a bush of a grass.,,,Neutral
35452,ESD,./dataset/esd\0020\Neutral\0020_000021.wav,0020_000021.wav,.wav,Esd_0020,As rich as Peter's son in law!,,,Neutral
35453,ESD,./dataset/esd\0020\Neutral\0020_000022.wav,0020_000022.wav,.wav,Esd_0020,And what are doves. And what are doves.,,,Neutral
35454,ESD,./dataset/esd\0020\Neutral\0020_000023.wav,0020_000023.wav,.wav,Esd_0020,I thought you meant how old are you?,,,Neutral
35455,ESD,./dataset/esd\0020\Neutral\0020_000024.wav,0020_000024.wav,.wav,Esd_0020,The football teams give a tea party.,,,Neutral
35456,ESD,./dataset/esd\0020\Neutral\0020_000025.wav,0020_000025.wav,.wav,Esd_0020,She is now choosing skirt to wear.,,,Neutral
35457,ESD,./dataset/esd\0020\Neutral\0020_000026.wav,0020_000026.wav,.wav,Esd_0020,Let's make the noise a snake.,,,Neutral
35458,ESD,./dataset/esd\0020\Neutral\0020_000027.wav,0020_000027.wav,.wav,Esd_0020,Monster made a deep bow.,,,Neutral
35459,ESD,./dataset/esd\0020\Neutral\0020_000028.wav,0020_000028.wav,.wav,Esd_0020,"She had said, so that one could keep up a conversation!",,,Neutral
35460,ESD,./dataset/esd\0020\Neutral\0020_000029.wav,0020_000029.wav,.wav,Esd_0020,Rat came and replied on the leaves.,,,Neutral
35461,ESD,./dataset/esd\0020\Neutral\0020_000030.wav,0020_000030.wav,.wav,Esd_0020,Must a name mean something?,,,Neutral
35462,ESD,./dataset/esd\0020\Neutral\0020_000031.wav,0020_000031.wav,.wav,Esd_0020,All smile were real and the happier the more sincere .,,,Neutral
35463,ESD,./dataset/esd\0020\Neutral\0020_000032.wav,0020_000032.wav,.wav,Esd_0020,Who is been repeating all that hard stuff to you?,,,Neutral
35464,ESD,./dataset/esd\0020\Neutral\0020_000033.wav,0020_000033.wav,.wav,Esd_0020,This used to be Jerry's occupation.,,,Neutral
35465,ESD,./dataset/esd\0020\Neutral\0020_000034.wav,0020_000034.wav,.wav,Esd_0020,A divine wrath made her blue eyes awful.,,,Neutral
35466,ESD,./dataset/esd\0020\Neutral\0020_000035.wav,0020_000035.wav,.wav,Esd_0020,The name really is the aged aged man.,,,Neutral
35467,ESD,./dataset/esd\0020\Neutral\0020_000036.wav,0020_000036.wav,.wav,Esd_0020,How I hate this foul pool!,,,Neutral
35468,ESD,./dataset/esd\0020\Neutral\0020_000037.wav,0020_000037.wav,.wav,Esd_0020,I think it'll encourage me.,,,Neutral
35469,ESD,./dataset/esd\0020\Neutral\0020_000038.wav,0020_000038.wav,.wav,Esd_0020,"Hold up my chin, slow and solid.",,,Neutral
35470,ESD,./dataset/esd\0020\Neutral\0020_000039.wav,0020_000039.wav,.wav,Esd_0020,Our thanks to God's oath.,,,Neutral
35471,ESD,./dataset/esd\0020\Neutral\0020_000040.wav,0020_000040.wav,.wav,Esd_0020,In which fox loses a tail and its elder sister finds one.,,,Neutral
35472,ESD,./dataset/esd\0020\Neutral\0020_000041.wav,0020_000041.wav,.wav,Esd_0020,I chose the right way.,,,Neutral
35473,ESD,./dataset/esd\0020\Neutral\0020_000042.wav,0020_000042.wav,.wav,Esd_0020,She may mind ye of her.,,,Neutral
35474,ESD,./dataset/esd\0020\Neutral\0020_000043.wav,0020_000043.wav,.wav,Esd_0020,Story twenty nine a boy and a monkey.,,,Neutral
35475,ESD,./dataset/esd\0020\Neutral\0020_000044.wav,0020_000044.wav,.wav,Esd_0020,Take courage all isn't lost yet.,,,Neutral
35476,ESD,./dataset/esd\0020\Neutral\0020_000045.wav,0020_000045.wav,.wav,Esd_0020,The nastiest things they saw were the cobwebs.,,,Neutral
35477,ESD,./dataset/esd\0020\Neutral\0020_000046.wav,0020_000046.wav,.wav,Esd_0020,They'd never know I'd regular ran away.,,,Neutral
35478,ESD,./dataset/esd\0020\Neutral\0020_000047.wav,0020_000047.wav,.wav,Esd_0020,please excuse me.,,,Neutral
35479,ESD,./dataset/esd\0020\Neutral\0020_000048.wav,0020_000048.wav,.wav,Esd_0020,"You are not a runaway,who are you?",,,Neutral
35480,ESD,./dataset/esd\0020\Neutral\0020_000049.wav,0020_000049.wav,.wav,Esd_0020,Then we all say aha!,,,Neutral
35481,ESD,./dataset/esd\0020\Neutral\0020_000050.wav,0020_000050.wav,.wav,Esd_0020,Rabbit gave dog a hurrying up sort of nudge.,,,Neutral
35482,ESD,./dataset/esd\0020\Neutral\0020_000051.wav,0020_000051.wav,.wav,Esd_0020,Said the American to Chinese.,,,Neutral
35483,ESD,./dataset/esd\0020\Neutral\0020_000052.wav,0020_000052.wav,.wav,Esd_0020,"From August eighteenth, of their divorce.",,,Neutral
35484,ESD,./dataset/esd\0020\Neutral\0020_000053.wav,0020_000053.wav,.wav,Esd_0020,He was still in the forest!,,,Neutral
